num	date	type	state	work_time	oil_weight	water_weight	liquid_weight	income_volume	water_percent	oil_income	liquid_income	state_end	date_start
1561	11/1/2013	oil	1	720	86.0	129.0	215.0	0	60.0	Mar-48	8.0	1	41100.0
1562	11/1/2013	oil	1	720	570.0	169.0	739.0	0	22.9	31.4244	43.0	1	41145.0
1589	11/1/2013	water	1	720	0.0	0.0	0.0	6485	0.0			-1	
1590	11/1/2013	oil	1	720	1033.0	473.0	1506.0	0	31.4	48.9375	75.0	1	41173.0
1591	11/1/2013	water	1	720	0.0	0.0	0.0	7851	0.0			-1	
1592	11/1/2013	oil	1	720	1128.0	234.0	1362.0	0	17.2	58.725	75.0	1	41162.0
15Р	11/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1614	11/1/2013	oil	1	720	93.0	55.0	148.0	0	37.2	Apr-66	7.0	1	40839.0
1620	11/1/2013	oil	1	720	731.0	408.0	1139.0	0	35.8	35.322	58.0	1	41232.0
1621	11/1/2013	oil	1	720	429.0	99.0	528.0	0	18.8	19.9665	27.0	1	41014.0
1622	11/1/2013	oil	1	720	646.0	122.0	768.0	0	15.9	36.018	46.0	1	41125.0
1642	11/1/2013	water	1	720	0.0	0.0	0.0	8157	0.0			-1	
1643	11/1/2013	water	1	720	0.0	0.0	0.0	1606	0.0			-1	
1650	11/1/2013	water	1	720	0.0	0.0	0.0	7955	0.0			-1	
1651	11/1/2013	oil	1	720	812.0	858.0	1670.0	0	51.4	40.9944	76.0	1	41100.0
1679	11/1/2013	oil	1	720	479.0	661.0	1140.0	0	58.0	23.5248	52.0	1	41191.0
1680	11/1/2013	oil	1	720	1047.0	315.0	1362.0	0	23.1	52.7916	74.0	1	41042.0
1681	11/1/2013	oil	1	720	1437.0	374.0	1811.0	0	20.7	36.3834	51.0	1	41066.0
1688	11/1/2013	oil	1	720	1112.0	236.0	1348.0	0	17.5	57.942	74.0	1	41080.0
1689	11/1/2013	water	1	720	0.0	0.0	0.0	4792	0.0			-1	
1697	11/1/2013	oil	1	720	672.0	422.0	1094.0	0	38.6	32.5728	52.0	1	41019.0
1698	11/1/2013	water	1	720	0.0	0.0	0.0	6114	0.0			-1	
16Р	11/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1702	11/1/2013	oil	1	720	344.0	1119.0	1463.0	0	76.5	15.138	58.0	1	40926.0
1703ГС	11/1/2013	oil	1	720	519.0	94.0	613.0	0	15.3			-1	
1709	11/1/2013	oil	1	720	900.0	194.0	1094.0	0	17.7	31.059	42.0	1	41418.0
1710	11/1/2013	water	1	720	0.0	0.0	0.0	4145	0.0			-1	
1711	11/1/2013	water	1	720	0.0	0.0	0.0	1994	0.0			-1	
1715	11/1/2013	oil	1	720	771.0	246.0	1017.0	0	24.2	37.8102	53.0	1	41048.0
1716	11/1/2013	water	1	720	0.0	0.0	0.0	3891	0.0			-1	
1717	11/1/2013	oil	1	720	440.0	690.0	1130.0	0	61.1	20.8104	52.0	1	40873.0
1730	11/1/2013	oil	1	720	268.0	144.0	412.0	0	35.0	13.572	20.0	1	41035.0
1731	11/1/2013	oil	1	720	602.0	457.0	1059.0	0	43.2	26.97	50.0	1	40824.0
1738	11/1/2013	oil	1	720	1695.0	264.0	1959.0	0	13.5	43.848	56.0	1	39950.0
1739	11/1/2013	oil	1	720	1064.0	165.0	1229.0	0	13.4			-1	
1740	11/1/2013	oil	1	720	1180.0	1507.0	2687.0	0	56.1	32.19	74.0	1	38961.0
1741	11/1/2013	oil	1	720	1935.0	809.0	2744.0	0	29.5	50.895	78.0	1	39565.0
1742	11/1/2013	oil	1	720	879.0	243.0	1122.0	0	21.7	21.9936	32.0	1	39693.0
1743	11/1/2013	water	1	720	0.0	0.0	0.0	1825	0.0			-1	
1763	11/1/2013	oil	1	720	588.0	161.0	749.0	0	21.5	30.624	40.0	1	40762.0
1769	11/1/2013	water	1	720	0.0	0.0	0.0	4101	0.0			-1	
1771	11/1/2013	water	1	720	0.0	0.0	0.0	4152	0.0			-1	
1772	11/1/2013	water	1	720	0.0	0.0	0.0	1289	0.0			-1	
1792	11/1/2013	oil	1	720	312.0	81.0	393.0	0	20.6	16.8432	22.0	1	40855.0
1793	11/1/2013	oil	1	648	568.0	628.0	1196.0	0	52.5	27.7704	57.0	1	40653.0
1794	11/1/2013	oil	1	720	564.0	231.0	795.0	0	29.1	26.448	40.0	1	40782.0
1800	11/1/2013	oil	1	720	348.0	146.0	494.0	0	29.6	7.917	13.0	1	39965.0
1801	11/1/2013	oil	1	720	634.0	572.0	1206.0	0	47.4	14.4768	32.0	1	38961.0
1802	11/1/2013	oil	1	720	1170.0	1761.0	2931.0	0	60.1	29.6148	74.0	1	39107.0
1803	11/1/2013	oil	1	720	527.0	557.0	1084.0	0	51.4			-1	
1805	11/1/2013	oil	1	720	37.0	754.0	791.0	0	95.3			-1	
1822	11/1/2013	water	1	720	0.0	0.0	0.0	8589	0.0			-1	
1823	11/1/2013	water	1	720	0.0	0.0	0.0	7390	0.0			-1	
1824	11/1/2013	oil	1	720	372.0	332.0	704.0	0	47.2	17.8176	32.0	1	40810.0
1829	11/1/2013	water	1	720	0.0	0.0	0.0	2925	0.0			-1	
1830	11/1/2013	oil	1	720	772.0	637.0	1409.0	0	45.2	19.314	37.0	1	39080.0
1831	11/1/2013	water	1	720	0.0	0.0	0.0	7277	0.0			-1	
1832	11/1/2013	water	1	720	0.0	0.0	0.0	1977	0.0			-1	
1833	11/1/2013	water	1	720	0.0	0.0	0.0	2420	0.0			-1	
1834	11/1/2013	water	1	720	0.0	0.0	0.0	6060	0.0			-1	
1853	11/1/2013	oil	1	720	522.0	616.0	1138.0	0	54.1	26.6916	59.0	1	40886.0
1854	11/1/2013	oil	1	720	680.0	1644.0	2324.0	0	70.7	33.7212	102.0	1	40728.0
1855	11/1/2013	oil	1	720	446.0	141.0	587.0	0	24.0	21.1932	29.0	1	40735.0
1859	11/1/2013	water	1	654	0.0	0.0	0.0	5745	0.0			-1	
1862	11/1/2013	oil	1	720	545.0	377.0	922.0	0	40.9	13.92	25.0	1	39546.0
1863	11/1/2013	oil	1	720	773.0	485.0	1258.0	0	38.6	14.1984	24.0	1	39698.0
1870	11/1/2013	oil	1	600	211.0	1166.0	1377.0	0	84.7	18.4788	59.0	1	40666.0
1874	11/1/2013	oil	1	720	641.0	3342.0	3983.0	0	83.9	16.704	96.0	1	41440.0
1882	11/1/2013	oil	1	720	238.0	182.0	420.0	0	43.3	Nov-74	21.0	1	40765.0
1883	11/1/2013	oil	1	720	332.0	1671.0	2003.0	0	83.4	15.5034	81.0	1	40665.0
1884	11/1/2013	oil	1	720	233.0	154.0	387.0	0	39.8	10.962	18.0	1	40716.0
1886	11/1/2013	water	1	720	0.0	0.0	0.0	5334	0.0			-1	
1887	11/1/2013	water	1	720	0.0	0.0	0.0	3995	0.0			-1	
1889ГС	11/1/2013	oil	1	720	149.0	128.0	277.0	0	46.2			-1	
1891	11/1/2013	oil	1	720	751.0	1622.0	2373.0	0	68.4	19.836	60.0	1	39999.0
1892	11/1/2013	oil	1	720	808.0	1031.0	1839.0	0	56.1	21.315	49.0	1	39080.0
1893	11/1/2013	oil	1	720	797.0	1019.0	1816.0	0	56.1	19.6272	47.0	1	40442.0
1894	11/1/2013	oil	1	720	311.0	237.0	548.0	0	43.2	Aug-28	16.0	1	39738.0
1895	11/1/2013	oil	1	720	238.0	858.0	1096.0	0	78.3	Apr-64	26.0	1	39810.0
1914	11/1/2013	water	1	720	0.0	0.0	0.0	7047	0.0			-1	
1915	11/1/2013	oil	1	720	816.0	1013.0	1829.0	0	55.4	39.4632	84.0	1	40692.0
1918	11/1/2013	oil	1	720	154.0	238.0	392.0	0	60.7	Jul-68	18.0	1	40425.0
1919	11/1/2013	oil	1	720	324.0	834.0	1158.0	0	72.0	7.0644	29.0	1	40335.0
1921ГС	11/1/2013	oil	1	720	1112.0	309.0	1421.0	0	21.7			-1	
1922	11/1/2013	oil	1	720	1427.0	321.0	1748.0	0	18.4	37.2708	51.0	1	40135.0
1923	11/1/2013	oil	1	720	436.0	1615.0	2051.0	0	78.7	Dec-36	51.0	1	39592.0
1924	11/1/2013	water	1	720	0.0	0.0	0.0	2418	0.0			-1	
1934	11/1/2013	oil	1	720	341.0	353.0	694.0	0	50.9	15.5034	33.0	1	40744.0
1935	11/1/2013	oil	1	720	167.0	146.0	313.0	0	46.6	8.352	15.0	1	40797.0
1938	11/1/2013	oil	1	720	853.0	1069.0	1922.0	0	55.6	22.185	51.0	1	41330.0
1939	11/1/2013	oil	1	720	1295.0	398.0	1693.0	0	23.5	41.9688	67.0	1	41532.0
1944	11/1/2013	oil	1	720	199.0	65.0	264.0	0	24.6	9.048	13.0	1	40793.0
1945	11/1/2013	oil	1	720	339.0	272.0	611.0	0	44.5	16.704	30.0	1	40740.0
1948	11/1/2013	water	1	720	0.0	0.0	0.0	2377	0.0			-1	
1949	11/1/2013	water	1	720	0.0	0.0	0.0	2865	0.0			-1	
1950	11/1/2013	oil	1	720	783.0	388.0	1171.0	0	33.1	21.315	35.0	1	41454.0
1952	11/1/2013	oil	1	720	1196.0	327.0	1523.0	0	21.5			-1	
1953	11/1/2013	water	1	720	0.0	0.0	0.0	7320	0.0			-1	
1954	11/1/2013	water	1	720	0.0	0.0	0.0	2324	0.0			-1	
1973	11/1/2013	oil	1	720	278.0	202.0	480.0	0	42.1	13.3632	24.0	1	40763.0
1974	11/1/2013	oil	1	720	278.0	246.0	524.0	0	46.9	14.4768	26.0	1	40773.0
1975	11/1/2013	water	1	720	0.0	0.0	0.0	6451	0.0			-1	
1976	11/1/2013	oil	1	577	244.0	288.0	532.0	0	54.1	15.0336	32.0	1	40498.0
1977	11/1/2013	oil	1	720	733.0	496.0	1229.0	0	40.4	17.226	33.0	1	40451.0
1978	11/1/2013	oil	1	720	945.0	726.0	1671.0	0	43.4	24.1164	44.0	1	40280.0
1979ГС	11/1/2013	oil	1	720	721.0	507.0	1228.0	0	41.3			-1	
1Р	11/1/2013	oil	1	720	1539.0	662.0	2201.0	0	30.1			-1	
2002	11/1/2013	water	1	720	0.0	0.0	0.0	1731	0.0			-1	
2003	11/1/2013	water	1	720	0.0	0.0	0.0	5532	0.0			-1	
2004	11/1/2013	water	1	720	0.0	0.0	0.0	3224	0.0			-1	
2005	11/1/2013	oil	1	720	331.0	887.0	1218.0	0	72.8	16.7388	52.0	1	40394.0
2006	11/1/2013	water	1	720	0.0	0.0	0.0	2933	0.0			-1	
2007	11/1/2013	oil	1	720	1344.0	1222.0	2566.0	0	47.6	37.149	70.0	1	40309.0
2008	11/1/2013	oil	1	720	750.0	473.0	1223.0	0	38.7	20.097	35.0	1	40293.0
2010	11/1/2013	water	1	720	0.0	0.0	0.0	7127	0.0			-1	
2011	11/1/2013	oil	1	720	338.0	312.0	650.0	0	48.0	Sep-21	19.0	1	40159.0
2012	11/1/2013	water	1	720	0.0	0.0	0.0	4717	0.0			-1	
2032	11/1/2013	oil	1	720	134.0	180.0	314.0	0	57.3	6.1074	13.0	1	40780.0
2033	11/1/2013	oil	1	720	266.0	301.0	567.0	0	53.1	14.3289	27.0	1	40757.0
2034	11/1/2013	oil	1	720	236.0	638.0	874.0	0	73.0	13.8852	38.0	1	40418.0
2035	11/1/2013	oil	1	720	1343.0	527.0	1870.0	0	28.2	35.9658	53.0	1	40362.0
2036	11/1/2013	oil	1	720	1686.0	3696.0	5382.0	0	68.7	46.284	140.0	1	40373.0
2037	11/1/2013	oil	1	720	421.0	127.0	548.0	0	23.2	Nov-44	16.0	1	40361.0
2038ГС	11/1/2013	oil	1	720	300.0	275.0	575.0	0	47.8			-1	
2061	11/1/2013	oil	1	720	284.0	411.0	695.0	0	59.1	14.4768	32.0	1	40829.0
2062	11/1/2013	oil	1	720	685.0	3826.0	4511.0	0	84.8	35.409	185.0	1	40698.0
2063	11/1/2013	oil	1	720	275.0	648.0	923.0	0	70.2	13.5546	41.0	1	40652.0
2064	11/1/2013	water	1	720	0.0	0.0	0.0	7300	0.0			-1	
2065	11/1/2013	water	1	720	0.0	0.0	0.0	5574	0.0			-1	
2066	11/1/2013	water	1	720	0.0	0.0	0.0	5736	0.0			-1	
2067	11/1/2013	water	1	720	0.0	0.0	0.0	2901	0.0			-1	
2069	11/1/2013	water	1	720	0.0	0.0	0.0	4540	0.0			-1	
2070	11/1/2013	water	1	720	0.0	0.0	0.0	5256	0.0			-1	
2079	11/1/2013	water	1	720	0.0	0.0	0.0	3156	0.0			-1	
2080	11/1/2013	oil	1	720	65.0	608.0	673.0	0	90.3	Mar-18	18.0	1	40806.0
2081	11/1/2013	oil	1	720	138.0	1619.0	1757.0	0	92.1	7.308	70.0	1	40729.0
2090	11/1/2013	oil	1	720	99.0	1020.0	1119.0	0	91.2	4.698	45.0	1	40869.0
2092	11/1/2013	water	1	720	0.0	0.0	0.0	7173	0.0			-1	
2093	11/1/2013	oil	1	720	921.0	532.0	1453.0	0	36.6	22.3938	39.0	1	40442.0
2094	11/1/2013	oil	1	720	1179.0	1190.0	2369.0	0	50.2	29.5974	63.0	1	40324.0
2095	11/1/2013	oil	1	720	1087.0	492.0	1579.0	0	31.2	23.664	40.0	1	40289.0
2096	11/1/2013	oil	1	720	63.0	48.0	111.0	0	43.2	Jan-04	3.0	1	40484.0
2097	11/1/2013	oil	1	720	118.0	407.0	525.0	0	77.5	3.1668	14.0	1	40439.0
2098	11/1/2013	oil	1	720	36.0	998.0	1034.0	0	96.5	0.8352	24.0	1	39995.0
2099	11/1/2013	oil	1	720	568.0	925.0	1493.0	0	62.0	14.616	40.0	1	40102.0
2121	11/1/2013	oil	1	720	108.0	1057.0	1165.0	0	90.7	Apr-24	46.0	1	40752.0
2122	11/1/2013	oil	1	720	243.0	1123.0	1366.0	0	82.2	5.916	34.0	1	40749.0
2123	11/1/2013	oil	1	720	442.0	445.0	887.0	0	50.2			-1	
2123	11/1/2013	oil	1	720	442.0	445.0	887.0	0	50.2			-1	
2123Б	11/1/2013	oil	1	720	1419.0	560.0	1979.0	0	28.3			-1	
2126	11/1/2013	oil	1	720	464.0	176.0	640.0	0	27.5	12.0582	18.0	1	40461.0
2127	11/1/2013	water	1	720	0.0	0.0	0.0	2447	0.0			-1	
2128	11/1/2013	oil	1	720	783.0	1379.0	2162.0	0	63.8	19.0008	56.0	1	40165.0
2139	11/1/2013	water	1	720	0.0	0.0	0.0	4794	0.0			-1	
2140	11/1/2013	oil	1	720	713.0	1796.0	2509.0	0	71.6	38.628	111.0	1	40700.0
2141	11/1/2013	oil	1	720	204.0	1768.0	1972.0	0	89.7	6-Sep	50.0	1	40719.0
2151	11/1/2013	oil	1	504	240.0	313.0	553.0	0	56.6	8.352	20.0	1	40827.0
2152	11/1/2013	oil	1	720	396.0	211.0	607.0	0	34.8	10.353	17.0	1	40679.0
2153	11/1/2013	oil	1	720	1446.0	329.0	1775.0	0	18.5	34.6086	51.0	1	40427.0
2154	11/1/2013	oil	1	720	975.0	2297.0	3272.0	0	70.2			-1	
2180	11/1/2013	water	1	720	0.0	0.0	0.0	3312	0.0			-1	
2181	11/1/2013	water	1	720	0.0	0.0	0.0	1869	0.0			-1	
2182	11/1/2013	water	1	720	0.0	0.0	0.0	9095	0.0			-1	
2183	11/1/2013	water	1	720	0.0	0.0	0.0	6556	0.0			-1	
2209	11/1/2013	oil	1	720	231.0	1402.0	1633.0	0	85.9	Jul-74	41.0	1	40730.0
2210	11/1/2013	oil	1	720	207.0	2593.0	2800.0	0	92.6	6.003	69.0	1	40893.0
2211	11/1/2013	oil	1	720	508.0	142.0	650.0	0	21.8	Dec-12	18.0	1	40865.0
2212	11/1/2013	oil	1	720	907.0	654.0	1561.0	0	41.9	23.3856	42.0	1	40463.0
2283	11/1/2013	oil	1	720	1072.0	234.0	1306.0	0	17.9	28.971	37.0	1	40841.0
2314	11/1/2013	oil	1	720	235.0	108.0	343.0	0	31.5	6.177	10.0	1	40802.0
2343	11/1/2013	oil	1	720	434.0	185.0	619.0	0	29.9	13.224	20.0	1	40876.0
25Р	11/1/2013	oil	1	720	538.0	738.0	1276.0	0	57.8			-1	
3Р	11/1/2013	oil	1	720	719.0	443.0	1162.0	0	38.1			-1	
6Р	11/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
7Р	11/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
8Р	11/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
9	11/1/2013	water	1	720	0.0	0.0	0.0	4062	0.0			-1	
10Р	10/1/2013	oil	1	744	135.0	112.0	247.0	0	45.3			-1	
1289	10/1/2013	oil	1	744	1269.0	694.0	1963.0	0	35.4	41.9688	72.0	1	41514.0
1290	10/1/2013	oil	1	744	975.0	484.0	1459.0	0	33.2	32.538	55.0	1	41506.0
12Р	10/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1349	10/1/2013	oil	1	744	1156.0	581.0	1737.0	0	33.4	66.7812	101.0	1	41222.0
1350	10/1/2013	oil	1	744	1387.0	563.0	1950.0	0	28.9	54.81	84.0	1	41478.0
1379	10/1/2013	oil	1	744	1313.0	737.0	2050.0	0	36.0	42.5517	73.0	1	41466.0
1380ГС	10/1/2013	oil	1	454	1116.0	101.0	1217.0	0	8.3			-1	
1381	10/1/2013	oil	1	744	1170.0	543.0	1713.0	0	31.7	40.803	67.0	1	41496.0
13ПО	10/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1409	10/1/2013	oil	1	744	1268.0	583.0	1851.0	0	31.5	33.8256	72.0	1	41523.0
1410	10/1/2013	oil	1	744	1299.0	470.0	1769.0	0	26.6	41.2032	64.0	1	41487.0
1412	10/1/2013	water	1	744	0.0	0.0	0.0	9535	0.0			-1	
1439	10/1/2013	oil	1	744	1191.0	734.0	1925.0	0	38.1	41.3859	71.0	1	41455.0
1440	10/1/2013	oil	1	744	1332.0	645.0	1977.0	0	32.6	43.239	70.0	1	41432.0
1441	10/1/2013	oil	1	744	1588.0	430.0	2018.0	0	21.3	50.2164	74.0	1	41465.0
1442	10/1/2013	oil	1	744	113.0	146.0	259.0	0	56.4	Mar-67	9.0	1	41330.0
1469	10/1/2013	oil	1	744	1353.0	586.0	1939.0	0	30.2	50.8602	79.0	1	41423.0
1470	10/1/2013	oil	1	744	1413.0	632.0	2045.0	0	30.9	46.3536	72.0	1	41377.0
1471	10/1/2013	oil	1	744	1642.0	619.0	2261.0	0	27.4	52.2	80.0	1	41392.0
1472	10/1/2013	water	1	744	0.0	0.0	0.0	10050	0.0			-1	
1499	10/1/2013	oil	1	744	351.0	108.0	459.0	0	23.5	18.7746	26.0	1	41208.0
14Р	10/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1500	10/1/2013	oil	1	744	1239.0	321.0	1560.0	0	20.6	39.672	57.0	1	41306.0
1501	10/1/2013	oil	1	744	1106.0	544.0	1650.0	0	33.0	35.322	58.0	1	41321.0
1502	10/1/2013	oil	1	744	972.0	299.0	1271.0	0	23.5	30.2412	44.0	1	41263.0
1529	10/1/2013	oil	1	744	1288.0	372.0	1660.0	0	22.4	41.76	60.0	1	41405.0
1530	10/1/2013	water	1	744	0.0	0.0	0.0	7182	0.0			-1	
1531	10/1/2013	oil	1	744	700.0	285.0	985.0	0	28.9	32.5728	48.0	1	41181.0
1532	10/1/2013	oil	1	744	594.0	233.0	827.0	0	28.2	29.5539	43.0	1	41241.0
1559	10/1/2013	oil	1	744	462.0	327.0	789.0	0	41.4	15.31896	28-Apr	1	41363.0
1560	10/1/2013	oil	1	744	563.0	217.0	780.0	0	27.8	28.1793	41.0	1	41249.0
1561	10/1/2013	oil	1	744	55.0	82.0	137.0	0	59.9	3.045	7.0	1	41100.0
1562	10/1/2013	oil	1	744	623.0	181.0	804.0	0	22.5	33.669	45.0	1	41145.0
1589	10/1/2013	water	1	744	0.0	0.0	0.0	7170	0.0			-1	
1590	10/1/2013	oil	1	744	954.0	487.0	1441.0	0	33.8	43.7784	68.0	1	41173.0
1591	10/1/2013	water	1	744	0.0	0.0	0.0	8581	0.0			-1	
1592	10/1/2013	oil	1	744	1149.0	218.0	1367.0	0	15.9	58.1856	76.0	1	41162.0
15Р	10/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1614	10/1/2013	oil	1	744	90.0	47.0	137.0	0	34.3	May-25	9.0	1	40839.0
1620	10/1/2013	oil	1	744	702.0	444.0	1146.0	0	38.7	35.8266	58.0	1	41232.0
1621	10/1/2013	oil	1	744	372.0	118.0	490.0	0	24.1	17.1216	24.0	1	41014.0
1622	10/1/2013	oil	1	744	704.0	115.0	819.0	0	14.0	34.0431	43.0	1	41125.0
1642	10/1/2013	water	1	744	0.0	0.0	0.0	8060	0.0			-1	
1643	10/1/2013	water	1	744	0.0	0.0	0.0	1672	0.0			-1	
1650	10/1/2013	water	1	744	0.0	0.0	0.0	8298	0.0			-1	
1651	10/1/2013	oil	1	744	795.0	775.0	1570.0	0	49.4	37.6797	71.0	1	41100.0
1679	10/1/2013	oil	1	744	464.0	664.0	1128.0	0	58.9	22.6287	51.0	1	41191.0
1680	10/1/2013	oil	1	744	1045.0	352.0	1397.0	0	25.2	53.9835	73.0	1	41042.0
1681	10/1/2013	oil	1	744	1486.0	429.0	1915.0	0	22.4	34.5303	49.0	1	41066.0
1688	10/1/2013	oil	1	744	1122.0	222.0	1344.0	0	16.5	53.9835	73.0	1	41080.0
1689	10/1/2013	water	1	744	0.0	0.0	0.0	4385	0.0			-1	
1697	10/1/2013	oil	1	744	636.0	404.0	1040.0	0	38.8	34.452	55.0	1	41019.0
1698	10/1/2013	water	1	744	0.0	0.0	0.0	6138	0.0			-1	
16Р	10/1/2013	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1702	10/1/2013	oil	1	744	308.0	1067.0	1375.0	0	77.6	15.8688	57.0	1	40926.0
1703ГС	10/1/2013	oil	1	574	431.0	61.0	492.0	0	12.4			-1	
1709	10/1/2013	oil	1	744	979.0	213.0	1192.0	0	17.9	32.4945	45.0	1	41418.0
1710	10/1/2013	water	1	744	0.0	0.0	0.0	4471	0.0			-1	
1711	10/1/2013	water	1	744	0.0	0.0	0.0	2135	0.0			-1	
1715	10/1/2013	oil	1	744	634.0	400.0	1034.0	0	38.7	24.4296	54.0	1	41048.0
1716	10/1/2013	water	1	744	0.0	0.0	0.0	5626	0.0			-1	
1717	10/1/2013	oil	1	744	425.0	727.0	1152.0	0	63.1	24.4035	55.0	1	40873.0
1730	10/1/2013	oil	1	744	266.0	122.0	388.0	0	31.4	14.5464	22.0	1	41035.0
1731	10/1/2013	oil	1	744	536.0	482.0	1018.0	0	47.3	28.5621	49.0	1	40824.0
1738	10/1/2013	oil	1	744	1800.0	265.0	2065.0	0	12.8	45.1269	57.0	1	39950.0
1739	10/1/2013	oil	1	744	1157.0	154.0	1311.0	0	11.7			-1	
1740	10/1/2013	oil	1	744	1331.0	1556.0	2887.0	0	53.9	31.9464	72.0	1	38961.0
1741	10/1/2013	oil	1	744	2145.0	783.0	2928.0	0	26.7	54.2619	77.0	1	39565.0
1742	10/1/2013	oil	1	744	898.0	312.0	1210.0	0	25.8	21.7152	32.0	1	39693.0
1743	10/1/2013	water	1	664	0.0	0.0	0.0	1835	0.0			-1	
1763	10/1/2013	oil	1	744	586.0	146.0	732.0	0	19.9	27.99225	39.0	1	40762.0
1769	10/1/2013	water	1	744	0.0	0.0	0.0	4265	0.0			-1	
1771	10/1/2013	water	1	744	0.0	0.0	0.0	4330	0.0			-1	
1772	10/1/2013	water	1	744	0.0	0.0	0.0	1359	0.0			-1	
1792	10/1/2013	oil	1	744	328.0	73.0	401.0	0	18.2	17.0085	23.0	1	40855.0
1793	10/1/2013	oil	1	744	541.0	688.0	1229.0	0	56.0	27.2745	57.0	1	40653.0
1794	10/1/2013	oil	1	744	538.0	234.0	772.0	0	30.3	29.58	40.0	1	40782.0
1800	10/1/2013	oil	1	430	199.0	98.0	297.0	0	33.0	8.526	14.0	1	39965.0
1801	10/1/2013	oil	1	744	584.0	679.0	1263.0	0	53.8	14.094	30.0	1	38961.0
1802	10/1/2013	oil	1	744	1226.0	1828.0	3054.0	0	59.9	30.8154	77.0	1	39107.0
1803	10/1/2013	oil	1	744	673.0	531.0	1204.0	0	44.1			-1	
1805	10/1/2013	oil	1	744	41.0	952.0	993.0	0	95.9			-1	
1822	10/1/2013	water	1	744	0.0	0.0	0.0	8804	0.0			-1	
1823	10/1/2013	water	1	744	0.0	0.0	0.0	6820	0.0			-1	
1824	10/1/2013	oil	1	744	355.0	298.0	653.0	0	45.6	20.4102	34.0	1	40810.0
1829	10/1/2013	water	1	744	0.0	0.0	0.0	3059	0.0			-1	
1830	10/1/2013	oil	1	744	809.0	659.0	1468.0	0	44.9	20.358	39.0	1	39080.0
1831	10/1/2013	water	1	744	0.0	0.0	0.0	7278	0.0			-1	
1832	10/1/2013	water	1	744	0.0	0.0	0.0	2090	0.0			-1	
1833	10/1/2013	water	1	744	0.0	0.0	0.0	2506	0.0			-1	
1834	10/1/2013	water	1	744	0.0	0.0	0.0	5953	0.0			-1	
1853	10/1/2013	oil	1	744	555.0	729.0	1284.0	0	56.8	28.71	60.0	1	40886.0
1854	10/1/2013	oil	1	744	697.0	1632.0	2329.0	0	70.1	35.4438	97.0	1	40728.0
1855	10/1/2013	oil	1	744	426.0	131.0	557.0	0	23.5	22.9245	31.0	1	40735.0
1859	10/1/2013	water	0	681	254.0	618.0	872.0	0	70.9	Jun-33	23.0	1	40094.0
1862	10/1/2013	oil	1	744	562.0	414.0	976.0	0	42.4	13.485	25.0	1	39546.0
1863	10/1/2013	oil	1	544	472.0	257.0	729.0	0	35.3	14.4072	23.0	1	39698.0
1870	10/1/2013	oil	1	744	360.0	1012.0	1372.0	0	73.8	18.1656	58.0	1	40666.0
1874	10/1/2013	oil	1	744	687.0	3425.0	4112.0	0	83.3	17-Apr	100.0	1	41440.0
1882	10/1/2013	oil	1	744	228.0	209.0	437.0	0	47.8	Nov-68	22.0	1	40765.0
1883	10/1/2013	oil	1	744	331.0	1650.0	1981.0	0	83.3	19.0269	81.0	1	40665.0
1884	10/1/2013	oil	1	744	226.0	137.0	363.0	0	37.7	11.745	18.0	1	40716.0
1886	10/1/2013	water	1	744	0.0	0.0	0.0	5363	0.0			-1	
1887	10/1/2013	water	1	744	0.0	0.0	0.0	4437	0.0			-1	
1889ГС	10/1/2013	oil	1	744	182.0	144.0	326.0	0	44.2			-1	
1891	10/1/2013	oil	1	744	811.0	1654.0	2465.0	0	67.1	19.5054	59.0	1	39999.0
1892	10/1/2013	oil	1	744	830.0	1122.0	1952.0	0	57.5	18.27	50.0	1	39080.0
1893	10/1/2013	oil	1	744	845.0	1048.0	1893.0	0	55.4	21.7413	49.0	1	40442.0
1894	10/1/2013	oil	1	744	333.0	298.0	631.0	0	47.2	Aug-04	16.0	1	39738.0
1895	10/1/2013	oil	1	744	221.0	881.0	1102.0	0	79.9	4.872	28.0	1	39810.0
1914	10/1/2013	water	1	744	0.0	0.0	0.0	6913	0.0			-1	
1915	10/1/2013	oil	1	744	790.0	1023.0	1813.0	0	56.4	41.6556	84.0	1	40692.0
1918	10/1/2013	oil	1	744	150.0	245.0	395.0	0	62.0	Jul-38	19.0	1	40425.0
1919	10/1/2013	oil	1	744	289.0	937.0	1226.0	0	76.4	7.047	30.0	1	40335.0
1921ГС	10/1/2013	oil	1	310	439.0	212.0	651.0	0	32.6			-1	
1922	10/1/2013	oil	1	744	1566.0	311.0	1877.0	0	16.6	39.0456	51.0	1	40135.0
1923	10/1/2013	oil	1	744	519.0	1635.0	2154.0	0	75.9	Dec-72	52.0	1	39592.0
